Species 1,Species 2,Dist,type
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519887 Nais sp. morphotype A3 CE3927_{A3},0.1522,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519888 Nais sp. morphotype A3 CE3947_{A3},0.1522,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519891 Nais elinguis CE4094_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519892 Nais elinguis CE4096_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519893 Nais elinguis CE4099_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519898 Nais elinguis CE595_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519900 Nais elinguis CE638_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519901 Nais elinguis CE656_{Nais elinguis},0.1613,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},JQ519902 Nais elinguis CE856_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810253 Nais communis N3 295_{Nais communis},0.1505,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810258 Nais elinguis N4 277_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810259 Nais elinguis N4 148_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810260 Nais elinguis N4 294_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810261 Nais elinguis N4 292_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810262 Nais elinguis N4 149_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810263 Nais elinguis N4 291_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810264 Nais elinguis N4 276_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810265 Nais elinguis N4 217_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN810266 Nais elinguis N4 146_{Nais elinguis},0.1629,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999278 Nais elinguis 571 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999283 Nais elinguis 572 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999284 Nais elinguis 573 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999285 Nais elinguis 574 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999286 Nais elinguis 575 N4_{Nais elinguis},0.1611,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999289 Nais elinguis 578 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999290 Nais elinguis 579 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999297 Nais elinguis 586 N4_{Nais elinguis},0.1611,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999299 Nais elinguis 588 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999300 Nais elinguis 589 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999301 Nais elinguis 590 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999303 Nais elinguis 592 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999304 Nais elinguis 593 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999340 Nais elinguis 637 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999347 Nais elinguis 645 N4_{Nais elinguis},0.1621,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999348 Nais elinguis 646 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999369 Nais elinguis 674 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999371 Nais elinguis 676 N4_{Nais elinguis},0.1611,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LN999372 Nais elinguis 677 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LT598626 Nais elinguis 910_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LT903795 Nais communis 992 N9_{Nais communis},0.1900,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LT903798 Nais elinguis 943 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LT903840 Nais elinguis 1022 N4_{Nais elinguis},0.1626,interspecific
MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},LT903844 Nais christinae 1029 N11_{Nais christinae},0.0000,interspecific
MG421681 Nais sp. BIOUG01720-E08,JQ519826 Nais sp. morphotype A2 CE1143_{A1+2},0.1974,interspecific
MG421745 Nais sp. BIOUG27693-B02,LN999358 Nais elinguis 660 N4_{Nais elinguis},0.1603,interspecific
MG422590 Nais sp. BIOUG27693-B05,LN999358 Nais elinguis 660 N4_{Nais elinguis},0.1603,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},AF534841 Nais variabilis NAIvaov_{Nais variabilis},0.0531,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},AF534844 Nais variabilis NAI1bo_{Nais variabilis},0.0926,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},GQ355370 Nais variabilis_{Nais variabilis},0.0522,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},GU902104 Nais alpina CE529_{Nais alpina},0.1003,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},HQ961520 Nais variabilis BIOUG CAN :10PROBE-18527_{Nais variabilis},0.0942,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519824 Nais christinae CE1133_{Nais christinae},0.0944,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519827 Nais sp. morphotype A3 CE1144_{A3},0.1370,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519829 Nais sp. morphotype C CE1146_{C},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519834 Nais sp. morphotype A3 CE1152_{A3},0.1370,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519835 Nais sp. morphotype A3 CE1153_{A3},0.1370,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519837 Nais christinae CE1161_{Nais christinae},0.0944,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519841 Nais christinae CE1184_{Nais christinae},0.0944,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519842 Nais christinae CE1185_{Nais christinae},0.0944,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519843 Nais christinae CE1263_{Nais christinae},0.0966,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519869 Nais elinguis CE3300_{Nais elinguis},0.1540,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},JQ519878 Nais sp. morphotype A3 CE3771_{A3},0.1339,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LN999286 Nais elinguis 575 N4_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LN999293 Nais elinguis 582 N4_{Nais elinguis},0.1622,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LN999298 Nais elinguis 587 N4_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LN999302 Nais elinguis 591 N4_{Nais elinguis},0.1608,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LN999344 Nais elinguis 642 N4_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LN999358 Nais elinguis 660 N4_{Nais elinguis},0.1603,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT598616 Nais elinguis 888_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT598618 Nais elinguis 895_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT598622 Nais elinguis 900_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT598623 Nais elinguis 903_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT598627 Nais elinguis 911_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT903804 Nais alpina 960 N8_{Nais alpina},0.1003,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT903821 Nais elinguis 967 N4_{Nais elinguis},0.1596,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT903844 Nais christinae 1029 N11_{Nais christinae},0.0942,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},LT904770 Nais alpina 1038 N8_{Nais alpina},0.1003,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},MF544513 Nais variabilis BIOUG08058-C08_{Nais variabilis},0.0942,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},MF544586 Nais variabilis BIOUG08058-C04_{Nais variabilis},0.0942,interspecific
MK047674 Nais communis NAIco IUCB_{Nais communis},MW703541 Nais christinae ABWD 32_{Nais christinae},0.0993,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},AF054193 Nais barbata_{Nais barbata},0.1049,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},AF534841 Nais variabilis NAIvaov_{Nais variabilis},0.1034,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},AF534842 Nais variabilis NAIvacm_{Nais variabilis},0.1097,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},AF534843 Nais bretscheri NAIbrrc_{Nais bretcheri},0.0986,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},AF534844 Nais variabilis NAI1bo_{Nais variabilis},0.1167,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},GQ355370 Nais variabilis_{Nais variabilis},0.1093,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},GU902104 Nais alpina CE529_{Nais alpina},0.1111,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},HQ961520 Nais variabilis BIOUG CAN :10PROBE-18527_{Nais variabilis},0.1158,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519821 Nais sp. morphotype B CE1129_{B},0.1724,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519822 Nais sp. morphotype B CE1130_{B},0.1721,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519823 Nais sp. morphotype B CE1131_{B},0.1721,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519824 Nais christinae CE1133_{Nais christinae},0.1205,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519825 Nais sp. morphotype A2 CE1142_{A1+2},0.1815,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519826 Nais sp. morphotype A2 CE1143_{A1+2},0.1824,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519827 Nais sp. morphotype A3 CE1144_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519828 Nais sp. morphotype A2 CE1145_{A1+2},0.1815,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519829 Nais sp. morphotype C CE1146_{C},0.1594,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519830 Nais sp. morphotype C CE1147_{C},0.1628,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519831 Nais sp. morphotype C CE1149_{C},0.1628,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519832 Nais sp. morphotype A2 CE1150_{A1+2},0.1815,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519833 Nais sp. morphotype C CE1151_{C},0.1628,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519834 Nais sp. morphotype A3 CE1152_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519835 Nais sp. morphotype A3 CE1153_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519836 Nais sp. morphotype C CE1155_{C},0.1628,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519837 Nais christinae CE1161_{Nais christinae},0.1205,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519838 Nais sp. morphotype A2 CE1173_{A1+2},0.1815,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519839 Nais sp. morphotype A2 CE1174_{A1+2},0.1815,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519840 Nais sp. morphotype A2 CE1175_{A1+2},0.1815,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519841 Nais christinae CE1184_{Nais christinae},0.1158,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519842 Nais christinae CE1185_{Nais christinae},0.1158,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519843 Nais christinae CE1263_{Nais christinae},0.1230,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519844 Nais elinguis CE1916_{Nais elinguis},0.1739,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519845 Nais elinguis CE1917_{Nais elinguis},0.1742,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519846 Nais elinguis CE1919_{Nais elinguis},0.1768,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519847 Nais elinguis CE1920_{Nais elinguis},0.1742,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519848 Nais elinguis CE1923_{Nais elinguis},0.1703,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519849 Nais elinguis CE1924_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519850 Nais elinguis CE1927_{Nais elinguis},0.1750,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519851 Nais elinguis CE1955_{Nais elinguis},0.1737,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519852 Nais elinguis CE1959_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519853 Nais elinguis CE1960_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519854 Nais sp. morphotype A4 CE2043_{A4},0.0923,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519855 Nais sp. morphotype A4 CE2049_{A4},0.0925,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519856 Nais sp. morphotype A4 CE2087,0.0986,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519857 Nais elinguis CE2215_{Nais elinguis},0.1737,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519858 Nais elinguis CE2216_{Nais elinguis},0.1740,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519859 Nais sp. morphotype A1 CE2276_{A1+2},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519860 Nais elinguis CE2796_{Nais elinguis},0.1737,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519861 Nais barbata CE2898_{Nais barbata},0.1033,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519862 Nais barbata CE2899_{Nais barbata},0.1033,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519863 Nais barbata CE2900_{Nais barbata},0.1033,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519864 Nais barbata CE2901_{Nais barbata},0.1033,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519865 Nais sp. morphotype A4 CE2910_{A4},0.0987,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519866 Nais sp. morphotype A4 CE2911_{A4},0.0986,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519867 Nais sp. morphotype A4 CE2912_{A4},0.0986,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519868 Nais elinguis CE2949_{Nais elinguis},0.1737,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519869 Nais elinguis CE3300_{Nais elinguis},0.1730,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519870 Nais elinguis CE3486_{Nais elinguis},0.1721,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519871 Nais elinguis CE3490_{Nais elinguis},0.1721,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519872 Nais sp. morphotype A3 CE3492_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519873 Nais sp. morphotype A1 CE3494_{A1+2},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519874 Nais elinguis CE3498_{Nais elinguis},0.1721,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519875 Nais sp. morphotype A3 CE3500_{A3},0.1549,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519876 Nais sp. morphotype A3 CE3656_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519878 Nais sp. morphotype A3 CE3771_{A3},0.1596,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519879 Nais sp. morphotype A2 CE3787_{A1+2},0.1831,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519880 Nais sp. morphotype A4 CE3788,0.0923,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519881 Nais sp. morphotype A4 CE3789_{A4},0.0939,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519882 Nais sp. morphotype A3 CE3907_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519883 Nais sp. morphotype A3 CE3908_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519884 Nais sp. morphotype A3 CE3910_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519885 Nais sp. morphotype A3 CE3913_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519886 Nais sp. morphotype A3 CE3923_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519887 Nais sp. morphotype A3 CE3927_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519888 Nais sp. morphotype A3 CE3947_{A3},0.1581,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519889 Nais sp. morphotype A2 CE3950_{A1+2},0.1800,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519890 Nais sp. morphotype A4 CE3953_{A4},0.0986,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519891 Nais elinguis CE4094_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519892 Nais elinguis CE4096_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519893 Nais elinguis CE4099_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519895 Nais sp. morphotype A1 CE4103_{A1+2},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519896 Nais sp. morphotype A1 CE4104_{A1+2},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519898 Nais elinguis CE595_{Nais elinguis},0.1753,interspecific
MT186471 Nais stolci INVSJ17L175_{Nais stolci},JQ519899 Nais sp. morphotype A3 CE632_{A3},0.1581,interspecific
